transaction_id, is_refund, corr_transaction_identifier, date_time, transaction_date_type, transaction_date_other, amount, currency, payment_method_type, payment_method_other, initiated_at_physical_premises_of_merchant, payer_ms, payer_ms_source, psp_role_type, psp_role_other, reported_payee_id
HR-1-788,true,HU-1,2025-02-21T12:08:40Z,CESOP701,CESOP701,1113441.00,EGP,E-money,TODO,true,IE,Other,Issuer of payment instruments,other,4435535d-1038-4100-b1c2-f9d748071bc1
IT-1-789,true,LT-1,2025-02-11T15:21:32Z,CESOP701,CESOP701,2333.83,MAD,Money Remittance,TODO,true,LU,IBAN,Payment Processor,other,5df84905-b133-4782-b3d0-70719e950aab
LV-1-790,true,MT-1,2025-02-09T16:08:29Z,CESOP701,CESOP701,1111.00,BHD,Marketplace,TODO,true,NL,OBAN,E-payment,other,6233d559-ed26-40f1-a4b9-265e765c1c98
PL-1-791,true,PT-1,2025-03-30T13:17:44Z,CESOP701,CESOP701,1113441.00,KWD,Intermediary,TODO,true,RO,BIC,Payment collector,other,add8e0db-78d6-4fcb-9b8c-b2c21abca95d
SE-1-792,true,SI-1,2025-01-04T16:42:51Z,CESOP701,CESOP701,2333.83,OMR,Other,TODO,true,SK,Other,Other,other,282e0008-557f-41ae-8d35-1da832681985
AT-1-793,true,BE-1,2025-02-20T12:13:10Z,CESOP701,CESOP701,1111.00,QAR,Card payment,TODO,true,BG,IBAN,Three party card scheme,other,edd891e1-3d6a-4123-9ba3-1c262f56955c
CY-1-794,true,CZ-1,2025-03-05T03:59:24Z,CESOP701,CESOP701,1113441.00,VND,Bank transfer,TODO,true,DE,OBAN,Four party card scheme,other,9189e9e4-bb4c-4558-9c22-70c494d8b81f
DK-1-795,true,EE-1,2025-02-21T08:38:27Z,CESOP701,CESOP701,2333.83,LKR,Direct debit,TODO,true,ES,BIC,E-money provider,other,f26bbef8-c79b-4167-86c3-fd58035f3f56
FI-1-796,true,FR-1,2025-03-11T23:07:40Z,CESOP701,CESOP701,1111.00,ISK,E-money,TODO,true,GR,Other,Acquirer,other,78aa91be-bbcc-47c9-a5d8-29d0988c043f
HR-1-797,true,HU-1,2025-01-30T09:15:24Z,CESOP701,CESOP701,1113441.00,JOD,Money Remittance,TODO,true,IE,IBAN,e-Wallet provider,other,71742963-8d9d-45b0-ac51-8da45534498c
IT-1-798,true,LT-1,2025-03-13T08:13:07Z,CESOP701,CESOP701,2333.83,BAM,Marketplace,TODO,true,LU,OBAN,Money Transfer operator,other,347a377c-a328-4ecb-a25c-e97e7ebc837a
LV-1-799,true,MT-1,2025-03-11T15:50:29Z,CESOP701,CESOP701,1111.00,MDL,Intermediary,TODO,true,NL,BIC,Issuer of payment instruments,other,f0013d70-6533-497b-a715-1abd49af9c8c
PL-1-800,true,PT-1,2025-02-06T16:10:27Z,CESOP701,CESOP701,1113441.00,UAH,Other,TODO,true,RO,Other,Payment Processor,other,bb024b2b-9b24-4ed7-a3ce-b2e13ed523b1
SE-1-801,true,SI-1,2025-01-08T03:31:27Z,CESOP701,CESOP701,2333.83,USD,Card payment,TODO,true,SK,IBAN,E-payment,other,65b025d8-deac-4ef2-ad9a-71205a153e49
AT-1-802,true,BE-1,2025-03-04T18:20:04Z,CESOP701,CESOP701,1111.00,EUR,Bank transfer,TODO,true,BG,OBAN,Payment collector,other,fb27a723-3dce-4d42-82d9-74856b552f9f
CY-1-803,true,CZ-1,2025-03-21T16:35:07Z,CESOP701,CESOP701,1113441.00,JPY,Direct debit,TODO,true,DE,BIC,Other,other,3c046f7d-a5f5-451c-a539-53413e1b7476
DK-1-804,true,EE-1,2025-01-09T02:42:07Z,CESOP701,CESOP701,2333.83,GBP,E-money,TODO,true,ES,Other,Three party card scheme,other,cb3dd754-020a-4915-83aa-2a91ba75c981
FI-1-805,true,FR-1,2025-01-28T14:03:59Z,CESOP701,CESOP701,1111.00,AUD,Money Remittance,TODO,true,GR,IBAN,Four party card scheme,other,9c932790-29b7-4d64-9280-d8489ca5cafe
HR-1-806,true,HU-1,2025-01-20T21:18:16Z,CESOP701,CESOP701,1113441.00,CAD,Marketplace,TODO,true,IE,OBAN,E-money provider,other,6c84138e-1db6-4e72-9b73-f7a8c95aa415
IT-1-807,true,LT-1,2025-03-31T16:56:16Z,CESOP701,CESOP701,2333.83,CHF,Intermediary,TODO,true,LU,BIC,Acquirer,other,5a021639-9e83-4782-8b90-8550030aa236
LV-1-808,true,MT-1,2025-03-03T13:12:48Z,CESOP701,CESOP701,1111.00,CNY,Other,TODO,true,NL,Other,e-Wallet provider,other,fac58ec9-cbaf-4e33-bc61-8123770417e5
PL-1-809,true,PT-1,2025-01-15T23:40:11Z,CESOP701,CESOP701,1113441.00,SEK,Card payment,TODO,true,RO,IBAN,Money Transfer operator,other,4e6df8de-2061-485d-9a47-b51888185248
SE-1-810,true,SI-1,2025-02-17T15:34:36Z,CESOP701,CESOP701,2333.83,NZD,Bank transfer,TODO,true,SK,OBAN,Issuer of payment instruments,other,c7ca7c50-b834-4480-8d33-75a63f3893a7
AT-1-811,true,BE-1,2025-01-02T20:59:21Z,CESOP701,CESOP701,1111.00,MXN,Direct debit,TODO,true,BG,BIC,Payment Processor,other,2c5f7794-ac83-4cd6-9c14-0d3353f2dcdf
CY-1-812,true,CZ-1,2025-03-15T19:45:44Z,CESOP701,CESOP701,1113441.00,SGD,E-money,TODO,true,DE,Other,E-payment,other,4537e4e9-e010-45b8-80de-cb6ab08d80d5
DK-1-813,true,EE-1,2025-02-24T14:54:53Z,CESOP701,CESOP701,2333.83,HKD,Money Remittance,TODO,true,ES,IBAN,Payment collector,other,d06203e5-0cdd-4ac3-8287-ef9415f3a2fe
FI-1-814,true,FR-1,2025-01-12T02:09:42Z,CESOP701,CESOP701,1111.00,NOK,Marketplace,TODO,true,GR,OBAN,Other,other,f6fab4d5-0564-4795-9753-330eec240c41
HR-1-815,true,HU-1,2025-03-14T22:27:04Z,CESOP701,CESOP701,1113441.00,ILS,Intermediary,TODO,true,IE,BIC,Three party card scheme,other,11521a48-2660-464e-8236-f56accbd50ab
IT-1-816,true,LT-1,2025-01-27T04:43:04Z,CESOP701,CESOP701,2333.83,KRW,Other,TODO,true,LU,Other,Four party card scheme,other,f6c6df8c-16c1-4229-90ca-83b2ddebc764
LV-1-817,true,MT-1,2025-01-13T15:35:06Z,CESOP701,CESOP701,1111.00,TRY,Card payment,TODO,true,NL,IBAN,E-money provider,other,abe9a462-865d-41a0-b206-7bdc8867810d
PL-1-818,true,PT-1,2025-01-04T06:52:57Z,CESOP701,CESOP701,1113441.00,RUB,Bank transfer,TODO,true,RO,OBAN,Acquirer,other,c2ece4f8-d5b4-457c-a5ce-b616b416401b
SE-1-819,true,SI-1,2025-03-02T12:19:27Z,CESOP701,CESOP701,2333.83,INR,Direct debit,TODO,true,SK,BIC,e-Wallet provider,other,9aca2ddf-55a8-4c4f-b7b0-bae90ab6a95b
AT-1-820,true,BE-1,2025-01-02T02:27:01Z,CESOP701,CESOP701,1111.00,BRL,E-money,TODO,true,BG,Other,Money Transfer operator,other,aa8b5035-8d3b-42b1-bd6c-216f42efa55a
CY-1-821,true,CZ-1,2025-02-24T12:43:54Z,CESOP701,CESOP701,1113441.00,ZAR,Money Remittance,TODO,true,DE,IBAN,Issuer of payment instruments,other,43ace7f4-c970-4b9e-9443-957116c869fb
DK-1-822,true,EE-1,2025-03-25T11:31:36Z,CESOP701,CESOP701,2333.83,AED,Marketplace,TODO,true,ES,OBAN,Payment Processor,other,9b8f9054-2273-41ef-8c40-5edb84aa8f99
FI-1-823,true,FR-1,2025-02-16T08:58:02Z,CESOP701,CESOP701,1111.00,PLN,Intermediary,TODO,true,GR,BIC,E-payment,other,7c40ac50-876d-4e25-87a5-c53a11dcb884
HR-1-824,true,HU-1,2025-02-04T09:43:28Z,CESOP701,CESOP701,1113441.00,THB,Other,TODO,true,IE,Other,Payment collector,other,7e1b917a-b36d-4241-8de0-1af97535e627
IT-1-825,true,LT-1,2025-02-24T03:43:01Z,CESOP701,CESOP701,2333.83,CZK,Card payment,TODO,true,LU,IBAN,Other,other,7b39dc9e-d65d-407e-85ce-f131f4e8c37a
LV-1-826,true,MT-1,2025-01-28T00:00:54Z,CESOP701,CESOP701,1111.00,DKK,Bank transfer,TODO,true,NL,OBAN,Three party card scheme,other,502e44c7-1f8f-4977-a70c-ca90f78d4279
PL-1-827,true,PT-1,2025-02-24T10:02:41Z,CESOP701,CESOP701,1113441.00,HUF,Direct debit,TODO,true,RO,BIC,Four party card scheme,other,52a23beb-8f0b-4ff2-b6ac-0fb930789c4c
SE-1-828,true,SI-1,2025-01-08T22:53:41Z,CESOP701,CESOP701,2333.83,MYR,E-money,TODO,true,SK,Other,E-money provider,other,9ebca3df-7f6f-4eb4-a436-2fc907c88568
AT-1-829,true,BE-1,2025-02-01T21:53:30Z,CESOP701,CESOP701,1111.00,PHP,Money Remittance,TODO,true,BG,IBAN,Acquirer,other,2fb1ba35-ed1b-45e4-a766-955e8a3ef971
CY-1-830,true,CZ-1,2025-01-11T06:16:41Z,CESOP701,CESOP701,1113441.00,ARS,Marketplace,TODO,true,DE,OBAN,e-Wallet provider,other,bef7b1fd-e38f-40ab-9ddb-844f254838c3
DK-1-831,true,EE-1,2025-03-09T13:58:25Z,CESOP701,CESOP701,2333.83,TWD,Intermediary,TODO,true,ES,BIC,Money Transfer operator,other,f64dd15e-dccf-4203-9dca-b35633fe1240
FI-1-832,true,FR-1,2025-01-08T22:22:35Z,CESOP701,CESOP701,1111.00,CLP,Other,TODO,true,GR,Other,Issuer of payment instruments,other,bd4c139b-82c6-4f07-ae9e-c81f91dd84fe
HR-1-833,true,HU-1,2025-02-14T03:24:20Z,CESOP701,CESOP701,1113441.00,COP,Card payment,TODO,true,IE,IBAN,Payment Processor,other,9c8827a7-a483-4477-a173-93f432afda8c
IT-1-834,true,LT-1,2025-03-23T21:59:38Z,CESOP701,CESOP701,2333.83,PKR,Bank transfer,TODO,true,LU,OBAN,E-payment,other,26c1d6bb-bef6-4014-a97b-e26de672f593
LV-1-835,true,MT-1,2025-02-18T00:59:31Z,CESOP701,CESOP701,1111.00,RON,Direct debit,TODO,true,NL,BIC,Payment collector,other,b29a84a8-4b08-40bc-9e65-9bf145366d9f
PL-1-836,true,PT-1,2025-03-25T23:45:46Z,CESOP701,CESOP701,1113441.00,SAR,E-money,TODO,true,RO,Other,Other,other,8e0fe5ef-8eb5-4883-809d-7f0c807a65dc
SE-1-837,true,SI-1,2025-03-12T21:08:10Z,CESOP701,CESOP701,2333.83,NPR,Money Remittance,TODO,true,SK,IBAN,Three party card scheme,other,04a4adf8-6089-48d1-9d7c-84d840ef5ef1
AT-1-838,true,BE-1,2025-02-19T02:46:15Z,CESOP701,CESOP701,1111.00,EGP,Marketplace,TODO,true,BG,OBAN,Four party card scheme,other,74a0e2b7-ab6d-4008-b8eb-1800d10f86f8
CY-1-839,true,CZ-1,2025-02-11T20:45:15Z,CESOP701,CESOP701,1113441.00,MAD,Intermediary,TODO,true,DE,BIC,E-money provider,other,98d420c4-b34f-4255-9451-9de791c46e2d
DK-1-840,true,EE-1,2025-02-14T16:54:18Z,CESOP701,CESOP701,2333.83,BHD,Other,TODO,true,ES,Other,Acquirer,other,1da594fe-9d6d-4bdb-8f6e-f826f3e43f1c
FI-1-841,true,FR-1,2025-03-04T18:14:47Z,CESOP701,CESOP701,1111.00,KWD,Card payment,TODO,true,GR,IBAN,e-Wallet provider,other,290fb934-d9b3-4640-a136-f26bc0b26beb
HR-1-842,true,HU-1,2025-01-10T03:59:49Z,CESOP701,CESOP701,1113441.00,OMR,Bank transfer,TODO,true,IE,OBAN,Money Transfer operator,other,c2d0a635-3242-4ed7-98a6-4d491f002975
IT-1-843,true,LT-1,2025-02-18T00:48:55Z,CESOP701,CESOP701,2333.83,QAR,Direct debit,TODO,true,LU,BIC,Issuer of payment instruments,other,34e14bc1-b4f8-4aff-a620-a47446cdcb86
LV-1-844,true,MT-1,2025-03-11T23:14:44Z,CESOP701,CESOP701,1111.00,VND,E-money,TODO,true,NL,Other,Payment Processor,other,145c0408-f8c2-4c42-939f-3f2c8da19b4f
PL-1-845,true,PT-1,2025-03-11T01:33:21Z,CESOP701,CESOP701,1113441.00,LKR,Money Remittance,TODO,true,RO,IBAN,E-payment,other,4c99ec72-c317-4ce9-bb87-b3d8f4e9b9b7
SE-1-846,true,SI-1,2025-02-23T09:28:44Z,CESOP701,CESOP701,2333.83,ISK,Marketplace,TODO,true,SK,OBAN,Payment collector,other,d3d0edae-7358-4c54-ac4a-f09c4e86b688
AT-1-847,true,BE-1,2025-03-21T21:45:16Z,CESOP701,CESOP701,1111.00,JOD,Intermediary,TODO,true,BG,BIC,Other,other,5cc6994a-0dc7-4c45-a09a-6b18f7307114
CY-1-848,true,CZ-1,2025-03-29T16:31:01Z,CESOP701,CESOP701,1113441.00,BAM,Other,TODO,true,DE,Other,Three party card scheme,other,62550d7e-df8a-4da4-8309-616bda3f20c3
DK-1-849,true,EE-1,2025-02-01T06:40:58Z,CESOP701,CESOP701,2333.83,MDL,Card payment,TODO,true,ES,IBAN,Four party card scheme,other,a9178ccb-cea9-425e-b3c5-687cd03b2b26
FI-1-850,true,FR-1,2025-01-30T11:16:18Z,CESOP701,CESOP701,1111.00,UAH,Bank transfer,TODO,true,GR,OBAN,E-money provider,other,acaa18e3-5f69-4a87-aaff-372616eb4f44
HR-1-851,true,HU-1,2025-02-26T00:08:18Z,CESOP701,CESOP701,1113441.00,USD,Direct debit,TODO,true,IE,BIC,Acquirer,other,0e17e62c-15fe-4854-a3f9-c07bf8ed2316
IT-1-852,true,LT-1,2025-01-01T23:15:10Z,CESOP701,CESOP701,2333.83,EUR,E-money,TODO,true,LU,Other,e-Wallet provider,other,a0536751-e500-40f8-a1c8-e83461c544c7
LV-1-853,true,MT-1,2025-03-08T00:03:40Z,CESOP701,CESOP701,1111.00,JPY,Money Remittance,TODO,true,NL,IBAN,Money Transfer operator,other,98838e04-75b9-4ab9-9ed3-137055c58891
PL-1-854,true,PT-1,2025-03-30T15:49:32Z,CESOP701,CESOP701,1113441.00,GBP,Marketplace,TODO,true,RO,OBAN,Issuer of payment instruments,other,d95cea27-a373-4e7b-b63d-6e237ec34059
SE-1-855,true,SI-1,2025-01-05T00:13:48Z,CESOP701,CESOP701,2333.83,AUD,Intermediary,TODO,true,SK,BIC,Payment Processor,other,19268fba-2c39-4bd0-a55b-a5610e1742d3
AT-1-856,true,BE-1,2025-01-18T22:59:28Z,CESOP701,CESOP701,1111.00,CAD,Other,TODO,true,BG,Other,E-payment,other,04827214-79ca-4b29-83de-1d76337c592d
CY-1-857,true,CZ-1,2025-01-24T01:13:39Z,CESOP701,CESOP701,1113441.00,CHF,Card payment,TODO,true,DE,IBAN,Payment collector,other,34caa441-0734-4726-a748-9f32b2e92feb
DK-1-858,true,EE-1,2025-01-19T22:57:02Z,CESOP701,CESOP701,2333.83,CNY,Bank transfer,TODO,true,ES,OBAN,Other,other,68c052b0-f80e-4a51-89f6-3f6fdf736d60
FI-1-859,true,FR-1,2025-03-23T19:46:06Z,CESOP701,CESOP701,1111.00,SEK,Direct debit,TODO,true,GR,BIC,Three party card scheme,other,0ec28f6b-0705-471a-8e46-9b4b7cff1dd5
HR-1-860,true,HU-1,2025-01-22T11:39:54Z,CESOP701,CESOP701,1113441.00,NZD,E-money,TODO,true,IE,Other,Four party card scheme,other,6f939363-5f49-4f7a-b196-809ad8f648d9
IT-1-861,true,LT-1,2025-02-10T16:04:29Z,CESOP701,CESOP701,2333.83,MXN,Money Remittance,TODO,true,LU,IBAN,E-money provider,other,bf229d16-6265-46b1-bb12-ad93eebe6ad4
LV-1-862,true,MT-1,2025-03-02T07:16:26Z,CESOP701,CESOP701,1111.00,SGD,Marketplace,TODO,true,NL,OBAN,Acquirer,other,e7d7064b-eb58-4ca4-b9b5-49917201bf2d
PL-1-863,true,PT-1,2025-03-02T14:41:32Z,CESOP701,CESOP701,1113441.00,HKD,Intermediary,TODO,true,RO,BIC,e-Wallet provider,other,70eef6bb-da4c-469e-acea-43ae7a8f7d20
SE-1-864,true,SI-1,2025-02-20T06:38:38Z,CESOP701,CESOP701,2333.83,NOK,Other,TODO,true,SK,Other,Money Transfer operator,other,084da7e6-8c67-44d7-b844-be736f95a96f
AT-1-865,true,BE-1,2025-01-22T16:07:51Z,CESOP701,CESOP701,1111.00,ILS,Card payment,TODO,true,BG,IBAN,Issuer of payment instruments,other,2ef08fa6-1dc1-40a0-ac84-191ffa24b597
CY-1-866,true,CZ-1,2025-01-23T01:34:09Z,CESOP701,CESOP701,1113441.00,KRW,Bank transfer,TODO,true,DE,OBAN,Payment Processor,other,2741633c-bc72-464e-9e88-f72f4eaab7ab
DK-1-867,true,EE-1,2025-02-08T17:08:40Z,CESOP701,CESOP701,2333.83,TRY,Direct debit,TODO,true,ES,BIC,E-payment,other,7e313229-7db4-4e88-b95b-f8c906ed20e0
FI-1-868,true,FR-1,2025-01-28T09:36:42Z,CESOP701,CESOP701,1111.00,RUB,E-money,TODO,true,GR,Other,Payment collector,other,c38c73b2-ecaa-47c8-929a-9f8d7c3804ba
HR-1-869,true,HU-1,2025-01-28T16:36:17Z,CESOP701,CESOP701,1113441.00,INR,Money Remittance,TODO,true,IE,IBAN,Other,other,01fd0117-1323-47be-90b8-89649b1d4e3b
IT-1-870,true,LT-1,2025-02-04T03:57:10Z,CESOP701,CESOP701,2333.83,BRL,Marketplace,TODO,true,LU,OBAN,Three party card scheme,other,9433197d-7dc0-4a7f-884c-5250637b0a87
LV-1-871,true,MT-1,2025-01-21T04:52:08Z,CESOP701,CESOP701,1111.00,ZAR,Intermediary,TODO,true,NL,BIC,Four party card scheme,other,b304bb48-a481-41f1-85b6-68dd8b1aaf71
PL-1-872,true,PT-1,2025-02-28T21:03:19Z,CESOP701,CESOP701,1113441.00,AED,Other,TODO,true,RO,Other,E-money provider,other,9c2fff17-5164-43e9-b6cf-2ad3bf0519b6
SE-1-873,true,SI-1,2025-03-13T03:18:11Z,CESOP701,CESOP701,2333.83,PLN,Card payment,TODO,true,SK,IBAN,Acquirer,other,19230ea3-0fa7-4689-ba0b-aec06eccb348
AT-1-874,true,BE-1,2025-02-05T00:19:07Z,CESOP701,CESOP701,1111.00,THB,Bank transfer,TODO,true,BG,OBAN,e-Wallet provider,other,71910ae4-bf14-45aa-b216-8d8a53ebd732
CY-1-875,true,CZ-1,2025-01-09T16:08:11Z,CESOP701,CESOP701,1113441.00,CZK,Direct debit,TODO,true,DE,BIC,Money Transfer operator,other,80720d47-c3a6-4cef-a087-637d00088962
DK-1-876,true,EE-1,2025-03-22T23:48:30Z,CESOP701,CESOP701,2333.83,DKK,E-money,TODO,true,ES,Other,Issuer of payment instruments,other,1cf1551b-e18d-4f16-bf26-af5cf0b192d0
FI-1-877,true,FR-1,2025-03-21T21:02:01Z,CESOP701,CESOP701,1111.00,HUF,Money Remittance,TODO,true,GR,IBAN,Payment Processor,other,e79b9030-e301-418f-ae61-3f5f0c2a68b3
HR-1-878,true,HU-1,2025-03-26T16:26:05Z,CESOP701,CESOP701,1113441.00,MYR,Marketplace,TODO,true,IE,OBAN,E-payment,other,a6a4d240-df52-4235-a31a-bf45bede2cf6
IT-1-879,true,LT-1,2025-03-25T16:36:28Z,CESOP701,CESOP701,2333.83,PHP,Intermediary,TODO,true,LU,BIC,Payment collector,other,ef5f80e4-5743-4b7a-a209-b9b11297e6f5
LV-1-880,true,MT-1,2025-03-14T11:00:23Z,CESOP701,CESOP701,1111.00,ARS,Other,TODO,true,NL,Other,Other,other,9cd865ce-aabe-41e8-920f-4be660b15d31
PL-1-881,true,PT-1,2025-03-30T17:55:50Z,CESOP701,CESOP701,1113441.00,TWD,Card payment,TODO,true,RO,IBAN,Three party card scheme,other,a73cc22a-6691-4d02-be37-854eb94f4c72
SE-1-882,true,SI-1,2025-03-29T01:25:09Z,CESOP701,CESOP701,2333.83,CLP,Bank transfer,TODO,true,SK,OBAN,Four party card scheme,other,bafe0ce6-6c06-4aa8-91db-72fca230942a
AT-1-883,true,BE-1,2025-01-09T15:11:57Z,CESOP701,CESOP701,1111.00,COP,Direct debit,TODO,true,BG,BIC,E-money provider,other,438ab03d-e436-40f2-95bc-226d9b7fdd37
CY-1-884,true,CZ-1,2025-03-02T02:42:49Z,CESOP701,CESOP701,1113441.00,PKR,E-money,TODO,true,DE,Other,Acquirer,other,29c25391-b4a0-4b96-b5d3-9682e280a573
DK-1-885,true,EE-1,2025-01-16T18:56:56Z,CESOP701,CESOP701,2333.83,RON,Money Remittance,TODO,true,ES,IBAN,e-Wallet provider,other,a405fa50-75a0-42b9-9d9b-c10e1dcdc433
FI-1-886,true,FR-1,2025-01-13T22:08:38Z,CESOP701,CESOP701,1111.00,SAR,Marketplace,TODO,true,GR,OBAN,Money Transfer operator,other,b38cad21-3fac-42db-927b-0257a111306e
HR-1-887,true,HU-1,2025-03-21T18:34:48Z,CESOP701,CESOP701,1113441.00,NPR,Intermediary,TODO,true,IE,BIC,Issuer of payment instruments,other,7bba901f-d475-4a26-8919-0929fdd09ae4
IT-1-888,true,LT-1,2025-02-07T02:35:00Z,CESOP701,CESOP701,2333.83,EGP,Other,TODO,true,LU,Other,Payment Processor,other,15259af9-6b34-4051-b74a-fb0dbd9d1c7c
LV-1-889,true,MT-1,2025-01-03T02:19:07Z,CESOP701,CESOP701,1111.00,MAD,Card payment,TODO,true,NL,IBAN,E-payment,other,37465d40-0ef2-4244-8b2a-f277ab156d7f
PL-1-890,true,PT-1,2025-03-11T21:33:09Z,CESOP701,CESOP701,1113441.00,BHD,Bank transfer,TODO,true,RO,OBAN,Payment collector,other,12473292-d97c-4aa0-8bd1-a8f75f9135cf
SE-1-891,true,SI-1,2025-03-14T08:06:13Z,CESOP701,CESOP701,2333.83,KWD,Direct debit,TODO,true,SK,BIC,Other,other,fa27b74e-5aaf-46cb-92c2-62c749e00142
AT-1-892,true,BE-1,2025-03-04T11:13:47Z,CESOP701,CESOP701,1111.00,OMR,E-money,TODO,true,BG,Other,Three party card scheme,other,b32f3811-2eb1-4158-b6e2-a9229dd4ddc0
CY-1-893,true,CZ-1,2025-01-17T21:54:54Z,CESOP701,CESOP701,1113441.00,QAR,Money Remittance,TODO,true,DE,IBAN,Four party card scheme,other,b1fa1d1d-bb3f-4eba-8066-561cbd9be6ae
DK-1-894,true,EE-1,2025-01-23T05:00:45Z,CESOP701,CESOP701,2333.83,VND,Marketplace,TODO,true,ES,OBAN,E-money provider,other,fe234bb3-25d8-43c6-8760-9cd81462f769
FI-1-895,true,FR-1,2025-02-07T19:14:38Z,CESOP701,CESOP701,1111.00,LKR,Intermediary,TODO,true,GR,BIC,Acquirer,other,1604a2c6-3e4e-40ea-a891-c9395b685be6
HR-1-896,true,HU-1,2025-02-13T13:01:00Z,CESOP701,CESOP701,1113441.00,ISK,Other,TODO,true,IE,Other,e-Wallet provider,other,23f48bc6-bad5-47d1-8df3-16c75b17e2e1
IT-1-897,true,LT-1,2025-02-28T11:22:18Z,CESOP701,CESOP701,2333.83,JOD,Card payment,TODO,true,LU,IBAN,Money Transfer operator,other,7e243231-def9-456d-ac18-39d6f54fa9ae
LV-1-898,true,MT-1,2025-03-09T09:03:17Z,CESOP701,CESOP701,1111.00,BAM,Bank transfer,TODO,true,NL,OBAN,Issuer of payment instruments,other,10af99b4-ab8d-4f63-8a69-69f27c61f888
PL-1-899,true,PT-1,2025-03-28T14:13:41Z,CESOP701,CESOP701,1113441.00,MDL,Direct debit,TODO,true,RO,BIC,Payment Processor,other,eb40bfd9-3b07-41e6-925c-f2f59b471520
SE-1-900,true,SI-1,2025-02-07T18:09:29Z,CESOP701,CESOP701,2333.83,UAH,E-money,TODO,true,SK,Other,E-payment,other,51433a9b-f51b-4d37-b2fa-b937d1100b44
AT-1-901,true,BE-1,2025-03-27T23:22:45Z,CESOP701,CESOP701,1111.00,USD,Money Remittance,TODO,true,BG,IBAN,Payment collector,other,de104f02-ba3a-41b3-8762-6bc3d87f9c75
CY-1-902,true,CZ-1,2025-03-07T18:58:30Z,CESOP701,CESOP701,1113441.00,EUR,Marketplace,TODO,true,DE,OBAN,Other,other,7e19f6d7-4168-44a3-bfa2-2126662f306f
DK-1-903,true,EE-1,2025-01-18T06:14:01Z,CESOP701,CESOP701,2333.83,JPY,Intermediary,TODO,true,ES,BIC,Three party card scheme,other,8500c18a-6955-4d77-9aad-df662b147744
FI-1-904,true,FR-1,2025-01-31T13:38:50Z,CESOP701,CESOP701,1111.00,GBP,Other,TODO,true,GR,Other,Four party card scheme,other,274a2d1f-bc5b-45e6-a41b-3a09715df5c3
HR-1-905,true,HU-1,2025-03-14T15:11:40Z,CESOP701,CESOP701,1113441.00,AUD,Card payment,TODO,true,IE,IBAN,E-money provider,other,de846f50-f1ca-4e46-aa81-680a8827dd11
IT-1-906,true,LT-1,2025-03-23T19:24:15Z,CESOP701,CESOP701,2333.83,CAD,Bank transfer,TODO,true,LU,OBAN,Acquirer,other,af44e701-e57b-4661-9700-2f8eff8ae95c
LV-1-907,true,MT-1,2025-03-03T13:38:42Z,CESOP701,CESOP701,1111.00,CHF,Direct debit,TODO,true,NL,BIC,e-Wallet provider,other,029f6414-b573-400d-8fe8-7617e23f2ac7
PL-1-908,true,PT-1,2025-03-03T19:37:42Z,CESOP701,CESOP701,1113441.00,CNY,E-money,TODO,true,RO,Other,Money Transfer operator,other,47444491-81ad-4bf8-b6f7-707a4cb2f4d8
SE-1-909,true,SI-1,2025-03-17T09:52:52Z,CESOP701,CESOP701,2333.83,SEK,Money Remittance,TODO,true,SK,IBAN,Issuer of payment instruments,other,cd56e0f0-c9df-4590-9c32-927608ee20c0
AT-1-910,true,BE-1,2025-01-31T01:55:11Z,CESOP701,CESOP701,1111.00,NZD,Marketplace,TODO,true,BG,OBAN,Payment Processor,other,8eee5fba-5b57-4987-b33b-b36d3a8b3343
CY-1-911,true,CZ-1,2025-01-07T22:42:07Z,CESOP701,CESOP701,1113441.00,MXN,Intermediary,TODO,true,DE,BIC,E-payment,other,8cb9a7b2-b8ff-4edd-8dbd-46ab716b66bb
DK-1-912,true,EE-1,2025-02-26T12:10:12Z,CESOP701,CESOP701,2333.83,SGD,Other,TODO,true,ES,Other,Payment collector,other,30d8da05-6e04-4e28-add0-6f62730c02ad
FI-1-913,true,FR-1,2025-01-26T22:09:29Z,CESOP701,CESOP701,1111.00,HKD,Card payment,TODO,true,GR,IBAN,Other,other,1938e326-5673-401e-979d-c85d2864490b
HR-1-914,true,HU-1,2025-01-13T07:21:39Z,CESOP701,CESOP701,1113441.00,NOK,Bank transfer,TODO,true,IE,OBAN,Three party card scheme,other,62bdcd6e-0599-4651-8774-11eb8d8d57a8
IT-1-915,true,LT-1,2025-02-17T23:20:15Z,CESOP701,CESOP701,2333.83,ILS,Direct debit,TODO,true,LU,BIC,Four party card scheme,other,ab2ad0f4-0b0e-46a4-a10a-23c307226957
LV-1-916,true,MT-1,2025-02-03T00:17:30Z,CESOP701,CESOP701,1111.00,KRW,E-money,TODO,true,NL,Other,E-money provider,other,9ffb5035-1f26-46f1-b874-5eefba52ac56
PL-1-917,true,PT-1,2025-02-16T19:58:41Z,CESOP701,CESOP701,1113441.00,TRY,Money Remittance,TODO,true,RO,IBAN,Acquirer,other,2944a365-5558-4135-9c87-b633117992dc
SE-1-918,true,SI-1,2025-01-03T16:18:43Z,CESOP701,CESOP701,2333.83,RUB,Marketplace,TODO,true,SK,OBAN,e-Wallet provider,other,93cf5ca0-ea44-42af-9ee0-26ba87e19702
